name,steam_appid,genres,release_date
VR Disc Golf,493620,"['Indie', 'Casual', 'Sports']",2016-07-18 00:00:00
Deep Space Dash,493650,"['Action', 'Indie', 'Casual']",2016-07-07 00:00:00
Valkyrius Prime,493670,"['Action', 'Indie']",2016-08-08 00:00:00
Monster Puzzle,493700,"['Action', 'Indie', 'Casual']",2016-12-08 00:00:00
Laraan,493710,"['Action', 'Indie', 'Adventure']",2017-01-11 00:00:00
Haven Moon,493720,"['Indie', 'Casual', 'Adventure']",2016-07-08 00:00:00
#Archery,493790,"['Indie', 'Sports']",2017-12-19 00:00:00
Rivais Em Batalha,493820,"['Action', 'Indie']",2017-03-29 00:00:00
Marvel vs. Capcom: Infinite,493840,['Action'],2017-09-19 00:00:00
Dungeons 3,493900,"['Strategy', 'Simulation']",2017-10-13 00:00:00
NeverMine,493920,['Action'],2016-07-26 00:00:00
Green Ranch,493980,['Casual'],2016-10-21 00:00:00
Anthelion,494000,['Action'],2016-07-26 00:00:00
Splash Bash,494020,['Indie'],2016-07-26 00:00:00
PuppetsVR,494040,"['Early Access', 'Indie', 'Casual', 'Simulation']",2017-09-27 00:00:00
Road to your City,494050,"['Indie', 'Strategy', 'Simulation', 'Sports', 'Casual']",2019-11-18 00:00:00
Dungeon Girl,494090,['Casual'],2018-07-30 00:00:00
ENIGMA:,494100,"['Indie', 'Adventure']",2016-11-15 00:00:00
RX squad,494120,"['Action', 'Indie', 'Casual', 'Adventure']",2016-07-30 00:00:00
The Thrill of the Fight - VR Boxing,494150,"['Action', 'Sports']",2019-10-24 00:00:00
Miniature Garden,494170,"['Indie', 'Casual', 'Adventure']",2017-03-30 00:00:00
Heart's Medicine - Time to Heal,494230,"['Indie', 'Casual', 'Simulation', 'Adventure']",2016-09-20 00:00:00
MiDZone,494290,"['Action', 'Indie']",2016-07-11 00:00:00
Unbreakable Vr Runner,494310,"['Early Access', 'Indie', 'Action', 'Adventure', 'Sports']",2016-07-04 00:00:00
Bowl VR,494350,"['Casual', 'Simulation', 'Sports']",2016-06-24 00:00:00
Barrow Hill: Curse of the Ancient Circle,494360,"['Indie', 'Adventure']",2016-09-22 00:00:00
Orbital Strike: Arena,494370,"['Early Access', 'Action', 'Indie']",2016-07-12 00:00:00
VR Boxing Workout,494380,"['Simulation', 'Sports']",2016-07-10 00:00:00
Praey for the Gods,494430,"['RPG', 'Action', 'Indie', 'Adventure']",2021-12-14 00:00:00
The Amazing Shinsengumi: Heroes in Love,494440,['Adventure'],2016-07-26 00:00:00
Office lovers,494450,['Adventure'],2016-08-07 00:00:00
Dangerous Relationship,494460,['Adventure'],2016-08-23 00:00:00
My Butler,494470,['Adventure'],2016-08-14 00:00:00
STANDBY,494580,"['Action', 'Indie', 'Adventure', 'Racing']",2017-01-06 00:00:00
EARTH'S DAWN,494600,"['Action', 'Indie']",2016-12-07 00:00:00
TransRoad: USA,494670,"['Strategy', 'Casual', 'Simulation']",2017-11-09 00:00:00
Eliosi's Hunt,494700,"['Action', 'Indie', 'Adventure']",2017-08-15 00:00:00
Eliosi's Hunt,494700,"['Action', 'Indie', 'Adventure']",2017-08-15 00:00:00
Morphblade,494720,"['Indie', 'Casual']",2017-03-03 00:00:00
Police Quest™ Collection,494740,['Adventure'],2016-08-29 00:00:00
MageWorks,494780,['Casual'],2019-03-28 00:00:00
Captain Curve's Intergalactic Space Adventure,494790,['Indie'],2016-07-26 00:00:00
VR: Vacate the Room (Virtual Reality Escape),494810,"['Indie', 'Adventure']",2016-07-15 00:00:00
Acid Flip,494820,"['Early Access', 'Indie', 'Action', 'Adventure', 'Casual']",2019-02-25 00:00:00
ViveSpray,494830,"['Indie', 'Casual', 'Simulation']",2016-11-25 00:00:00
UBOAT,494840,"['Early Access', 'Indie', 'Strategy', 'Simulation', 'Action']",2019-04-30 00:00:00
VeeR Pong,494850,"['Casual', 'Simulation', 'Sports']",2017-05-29 00:00:00
Twisted Arrow,494960,"['Action', 'Adventure']",2017-03-28 00:00:00
Savana,494970,"['Indie', 'Casual']",2016-07-26 00:00:00
Wondership Q,494980,"['RPG', 'Action', 'Indie', 'Adventure']",2016-07-18 00:00:00
Ranger of the jungle,495010,"['Strategy', 'Indie', 'Casual']",2016-07-18 00:00:00
Mega Man Legacy Collection 2,495050,['Action'],2017-08-08 00:00:00
Evolution Planet: Gold Edition,495090,['Casual'],2016-07-07 00:00:00
Enigmatis 3: The Shadow of Karkhala,495110,"['Casual', 'Adventure']",2016-08-11 00:00:00
NARUTO: Ultimate Ninja STORM,495140,"['Action', 'Adventure']",2017-08-25 00:00:00
DATH,495200,"['RPG', 'Action', 'Indie']",2016-11-28 00:00:00
Hypnorain,495230,"['Action', 'Indie']",2016-07-08 00:00:00
Disgaea 2 PC,495280,['RPG'],2017-01-30 00:00:00
AccuRC 2,495290,"['Simulation', 'Racing', 'Sports']",2017-07-12 00:00:00
TrumPiñata,495300,['Simulation'],2016-07-22 00:00:00
Ancient VR coaster,495320,"['Indie', 'Casual', 'Simulation', 'Adventure']",2016-07-04 00:00:00
The Wire Loop Game VR,495390,['Casual'],2016-08-08 00:00:00
State of Decay 2: Juggernaut Edition,495420,"['RPG', 'Action', 'Simulation']",2020-03-13 00:00:00
Visual Novel Maker,495480,['Web Publishing'],2017-11-16 00:00:00
Visual Novel Maker,495480,['Web Publishing'],2017-11-16 00:00:00
Dashy Square VR,495540,"['Action', 'Indie']",2016-07-14 00:00:00
Baskhead,495550,"['Action', 'Casual', 'Sports']",2016-07-19 00:00:00
Farm Manager 2018,495560,"['Strategy', 'Indie', 'Simulation']",2018-04-06 00:00:00
ConflictCraft,495570,"['Indie', 'Simulation', 'Strategy', 'Action', 'Adventure', 'Racing', 'Sports', 'Casual']",2016-12-08 00:00:00
Overdriven Reloaded,495680,"['Action', 'Indie']",2016-10-07 00:00:00
Gabriel Knight: Sins of the Father®,495700,['Adventure'],2016-08-29 00:00:00
Intrude,495720,"['Action', 'Indie']",2016-08-01 00:00:00
Ghost Train VR,495730,"['Indie', 'Casual']",2016-07-05 00:00:00
Deios II // DEIDIA,495760,"['Indie', 'Adventure']",2016-12-08 00:00:00
Hexoscope,495780,"['Indie', 'Casual']",2016-08-10 00:00:00
Lil Tanks,495820,"['Action', 'Indie']",2017-04-04 00:00:00
Endless Labyrinth,495830,['Casual'],2016-08-08 00:00:00
Montaro,495890,"['Indie', 'Casual']",2016-07-25 00:00:00
Lance A Lot: Classic Edition,495900,"['Action', 'Indie', 'Casual']",2016-10-18 00:00:00
The Secret Monster Society,495960,"['Indie', 'Casual', 'Adventure']",2016-07-28 00:00:00
Selma and the Wisp,495980,"['Action', 'Indie', 'Casual', 'Adventure']",2016-08-04 00:00:00
"Space, VR!",496080,['Indie'],2017-03-02 00:00:00
LaserCat,496120,"['Indie', 'Casual', 'Adventure']",2016-12-08 00:00:00
Return Zero VR,496160,"['Action', 'Racing']",2016-09-12 00:00:00
Watching Grass Grow In VR - The Game,496230,"['Action', 'Indie']",2016-08-21 00:00:00
Onward,496240,"['Early Access', 'Indie', 'Strategy', 'Simulation', 'Action']",2016-08-29 00:00:00
Paddle Up,496250,"['Early Access', 'Indie', 'Sports']",2016-08-24 00:00:00
Corona Blossom Vol.1 Gift From the Galaxy,496260,"['Casual', 'Adventure']",2016-07-27 00:00:00
Deep Dark Dungeon,496290,"['RPG', 'Action', 'Indie']",2018-05-08 00:00:00
Kingdom: New Lands,496300,"['Strategy', 'Indie', 'Simulation']",2016-08-09 00:00:00
Momento Temporis: Light from the Deep,496310,"['Action', 'Indie', 'Adventure']",2016-10-27 00:00:00
Running Gods,496320,"['Action', 'Indie', 'Casual', 'Adventure']",2016-09-13 00:00:00
Fighting Fantasy Legends,496340,"['RPG', 'Indie', 'Adventure']",2017-07-27 00:00:00
Supipara - Chapter 1 Spring Has Come!,496350,['Adventure'],2016-07-29 00:00:00
RC Racing Off Road 2.0,496360,"['Simulation', 'Racing', 'Sports']",2016-07-01 00:00:00
A Verdant Hue,496380,"['Indie', 'Casual', 'Simulation']",2016-07-26 00:00:00
Shiny,496390,"['Action', 'Indie']",2016-08-31 00:00:00
Renoir,496400,"['Indie', 'Adventure']",2016-11-16 00:00:00
The Challenge,496440,"['Early Access', 'Indie', 'Adventure']",2016-10-07 00:00:00
J.A.C.K.,496450,"['Animation & Modeling', 'Design & Illustration', 'Utilities', 'Game Development']",2016-12-15 00:00:00
Life is Feudal: Forest Village,496460,"['Strategy', 'Indie', 'Simulation']",2017-05-26 00:00:00
Virtual Battlemap,496490,"['Design & Illustration', 'Utilities']",2016-07-20 00:00:00
Pigmentone,496530,"['Strategy', 'Indie', 'Casual']",2016-07-08 00:00:00
Zone of Lacryma,496540,"['Action', 'Indie']",2018-07-23 00:00:00
Noob Squad,496550,"['Massively Multiplayer', 'Action', 'Indie', 'Casual']",2016-10-05 00:00:00
Crystal Cosmos,496590,"['Action', 'Indie', 'Casual', 'Adventure']",2016-07-22 00:00:00
Push The Crate: Remastered Edition,496610,"['Indie', 'Casual']",2016-07-12 00:00:00
Monster Slayers,496620,"['Action', 'Indie']",2017-03-23 00:00:00
Empty Horizons,496630,"['Indie', 'Simulation']",2016-07-19 00:00:00
Strange Night,496640,['Indie'],2016-07-26 00:00:00
Antihorror,496650,"['Action', 'Indie']",2016-07-27 00:00:00
Minotaur,496660,"['Nudity', 'Violent', 'Indie', 'Early Access', 'Action', 'Gore', 'Adventure']",2017-08-11 00:00:00
Maze Roller,496670,"['Indie', 'Casual', 'Adventure']",2016-08-23 00:00:00
SweatShop,496680,"['Strategy', 'Indie', 'Casual']",2016-07-22 00:00:00
Adventures On The Polluted Islands,496690,"['Indie', 'Casual', 'Adventure']",2017-02-17 00:00:00
Sorcerer King: Rivals,496730,"['RPG', 'Indie', 'Strategy', 'Adventure']",2016-09-22 00:00:00
Discovering Space 2,496740,"['Indie', 'Casual', 'Simulation']",2017-03-10 00:00:00
The Housewife,496750,"['Indie', 'Simulation']",2016-08-25 00:00:00
The Beast Within: A Gabriel Knight® Mystery,496760,['Adventure'],2016-08-29 00:00:00
Nothin' But Net,496790,"['Indie', 'Casual', 'Simulation', 'Sports']",2018-05-28 00:00:00
MegaTagmension Blanc + Neptune VS Zombies (Neptunia),496810,['Action'],2016-10-03 00:00:00
Ruction: The Golden Tablet,496820,"['Early Access', 'Indie', 'Adventure']",2017-01-31 00:00:00
Brick Battalion,496850,"['Strategy', 'Indie', 'Casual']",2016-08-15 00:00:00
Replica,496890,"['Indie', 'Adventure']",2016-07-11 00:00:00
DrumKit VR - Play drum kit in the world of VR,496910,['Audio Production'],2016-07-08 00:00:00
Sumeru,496930,"['Indie', 'Casual', 'Adventure']",2016-09-21 00:00:00
Second Death,496940,"['RPG', 'Indie', 'Adventure']",2016-08-17 00:00:00
The Slingshot VR,496950,"['Action', 'Indie', 'Casual', 'Simulation']",2016-07-06 00:00:00
Shoot Mania VR: Fun Zombies,496960,"['Action', 'Indie', 'Casual']",2017-02-17 00:00:00
Pichon,497190,"['Action', 'Indie', 'Casual']",2018-03-15 00:00:00
Fabulous Food Truck,497260,"['Casual', 'Simulation']",2016-07-21 00:00:00
Wrong Dimension - The One Dimensional Platformer,497280,"['Indie', 'Casual']",2016-09-08 00:00:00
Always Higher,497300,"['Action', 'Indie', 'Adventure']",2016-07-21 00:00:00
PD Particles 9,497310,"['Photo Editing', 'Design & Illustration', 'Education', 'Software Training']",2016-09-16 00:00:00
"Gabriel Knight® 3: Blood of the Sacred, Blood of the Damned",497360,['Adventure'],2016-08-29 00:00:00
Rise,497380,"['Indie', 'Casual']",2016-07-26 00:00:00
1 Moment Of Time: Silentville,497400,"['Indie', 'Adventure']",2016-07-22 00:00:00
Pixelscape: Oceans,497420,"['Casual', 'Simulation']",2016-09-08 00:00:00
Pixelscape: Oceans,497420,"['Casual', 'Simulation']",2016-09-08 00:00:00
Blortasia,497450,"['Indie', 'Casual']",2017-01-05 00:00:00
Mervils: A VR Adventure,497460,"['RPG', 'Adventure']",2016-10-25 00:00:00
D.N.Age,497470,"['RPG', 'Indie', 'Casual', 'Strategy']",2016-07-29 00:00:00
GravPool,497480,"['Indie', 'Casual', 'Sports']",2016-08-29 00:00:00
Project Hovercraft,497490,"['Action', 'Indie', 'Casual']",2016-10-19 00:00:00
Crystal Quest Classic,497510,"['Action', 'Strategy']",2016-11-23 00:00:00
Agent Walker: Secret Journey,497580,"['Casual', 'Adventure']",2016-09-01 00:00:00
Sapper's bad dream,497590,"['Action', 'Indie', 'Casual', 'Adventure']",2016-07-07 00:00:00
Line/Dash,497670,"['Action', 'Indie']",2016-07-11 00:00:00
Plates,497680,"['Indie', 'Casual']",2016-08-19 00:00:00
Safety First!,497700,"['Indie', 'Casual', 'Simulation', 'Sports']",2016-09-08 00:00:00
Safety First!,497700,"['Indie', 'Casual', 'Simulation', 'Sports']",2016-09-08 00:00:00
Holobunnies: Pause Cafe,497710,"['Action', 'Indie', 'Adventure']",2017-03-22 00:00:00
Funfair Ride Simulator 3,497720,['Simulation'],2016-08-04 00:00:00
The Wardrobe - Even Better Edition,497730,"['Indie', 'Adventure']",2017-02-15 00:00:00
Recursed,497780,"['Indie', 'Adventure']",2016-09-30 00:00:00
Ayumi: Enhanced Edition,497790,['Adventure'],2016-07-07 00:00:00
Golden Krone Hotel,497800,"['RPG', 'Indie', 'Strategy', 'Adventure']",2017-10-26 00:00:00
8-Bit Hordes,497850,"['Strategy', 'Indie', 'Simulation']",2016-08-12 00:00:00
Super Sketch Bob,497870,"['Early Access', 'Action', 'Indie']",2019-09-04 00:00:00
Doodle WHAT?!,497880,"['Strategy', 'Early Access', 'Indie', 'Casual']",2016-08-02 00:00:00
Mushroom Crusher Extreme,498000,"['Action', 'Indie']",2019-05-10 00:00:00
Barnyard Mahjong 3,498030,['Casual'],2016-07-29 00:00:00
The Hidden Dragon,498040,['Casual'],2016-07-26 00:00:00
Dragon Rage,498190,"['Action', 'Indie', 'Casual']",2016-07-22 00:00:00
Batman - The Telltale Series,498240,['Adventure'],2016-08-02 00:00:00
Jurassic Survival,498280,"['Indie', 'Simulation', 'Adventure']",2016-08-01 00:00:00
Of Love And Sorrow,498300,"['RPG', 'Indie', 'Adventure']",2016-08-08 00:00:00
RPG in a Box,498310,"['Animation & Modeling', 'Early Access', 'Design & Illustration', 'Game Development']",2019-08-12 00:00:00
Trolley Gold,498320,"['Indie', 'Casual']",2017-03-17 00:00:00
Cats are Liquid - A Light in the Shadows,498330,"['Indie', 'Adventure']",2016-07-25 00:00:00
Shards of Azuria,498340,"['RPG', 'Action', 'Indie', 'Adventure']",2019-08-10 00:00:00
Puzzle Nebula,498360,"['Indie', 'Casual']",2016-07-05 00:00:00
Puzzle Nebula,498360,"['Indie', 'Casual']",2016-07-05 00:00:00
Basketball Court VR,498370,"['Indie', 'Casual', 'Sports']",2017-04-04 00:00:00
AquaNimble,498380,"['Action', 'Indie']",2016-09-30 00:00:00
A Week of Circus Terror,498450,['Indie'],2016-08-05 00:00:00
Abduction Prologue: The Story Of Jonathan Blake,498460,"['Indie', 'Violent', 'Simulation', 'Strategy', 'Action', 'Adventure']",2018-04-11 00:00:00
Switch 'N' Shoot,498470,"['Action', 'Indie', 'Casual']",2016-10-17 00:00:00
I Am The Hero,498500,"['RPG', 'Action', 'Indie', 'Adventure']",2017-01-16 00:00:00
Extreme Forklifting 2,498570,"['Simulation', 'Racing']",2016-08-05 00:00:00
ASRECorp,498580,"['Action', 'Indie', 'Adventure']",2016-07-22 00:00:00
The Shadowland,498620,"['Indie', 'Adventure']",2016-07-17 00:00:00
Red Planet: Survive,498630,"['Action', 'Early Access', 'Adventure']",2017-09-14 00:00:00
Mind Spheres,498660,"['Indie', 'Casual', 'Sports']",2016-07-08 00:00:00
In The Shadow Of The Truth,498680,"['Indie', 'Adventure']",2016-10-17 00:00:00
The Ember Saga: A New Fire,498700,"['Early Access', 'Indie', 'Action', 'Adventure', 'RPG']",2016-08-26 00:00:00
Inklings,498720,"['Strategy', 'Action', 'Indie', 'Casual']",2016-10-06 00:00:00
Way of Redemption,498740,"['Action', 'Indie', 'Sports']",2017-11-07 00:00:00
Mustache in Hell,498830,"['Action', 'Indie', 'Adventure']",2016-07-28 00:00:00
"WarBirds Dawn of Aces, World War I Air Combat",498940,"['Massively Multiplayer', 'Action', 'Simulation']",2016-07-19 00:00:00
DUO,498980,"['Action', 'Indie', 'Casual', 'Sports']",2016-07-07 00:00:00
Dark Parables: The Exiled Prince Collector's Edition,499100,"['Casual', 'Adventure']",2016-08-09 00:00:00
Dark Parables: Rise of the Snow Queen Collector's Edition,499110,"['Casual', 'Adventure']",2016-08-09 00:00:00
Dark Parables: The Red Riding Hood Sisters Collector's Edition,499120,"['Casual', 'Adventure']",2016-08-09 00:00:00
Operator Overload,499140,"['Indie', 'Casual']",2017-09-28 00:00:00
Road Rage,499210,"['Action', 'Violent', 'Racing']",2017-11-14 00:00:00
SurvHive,499230,"['Early Access', 'Action', 'Indie']",2016-08-01 00:00:00
SurvHive,499230,"['Early Access', 'Action', 'Indie']",2016-08-01 00:00:00
Lord Mayor,499330,"['Strategy', 'Indie', 'Casual']",2016-07-21 00:00:00
Turner,499340,"['Action', 'Indie', 'Adventure']",2016-07-15 00:00:00
Tower of Archeos,499370,"['Strategy', 'Indie', 'Casual']",2016-09-07 00:00:00
The Path of Greatest Resistance,499400,['Action'],2017-02-17 00:00:00
The Path of Greatest Resistance,499400,['Action'],2017-02-17 00:00:00
Star Fields,499420,"['Indie', 'Casual']",2016-08-06 00:00:00
klocki,499440,"['Indie', 'Casual']",2016-07-13 00:00:00
Tomato Jones,499460,"['Action', 'Indie', 'Casual', 'Adventure']",2016-07-11 00:00:00
Dragons Never Cry,499510,"['Action', 'Casual', 'Adventure']",2018-02-28 00:00:00
The Turing Test,499520,['Adventure'],2016-08-30 00:00:00
Fourtex Jugo,499560,"['Strategy', 'Indie', 'Casual']",2017-04-13 00:00:00
Crystal Control II,499580,"['Action', 'Indie']",2017-07-12 00:00:00
Copter and Sky,499610,"['Action', 'Indie', 'Casual', 'Simulation']",2016-07-21 00:00:00
Ultimate Booster Experience,499620,"['Action', 'Casual', 'Simulation', 'Adventure']",2016-07-14 00:00:00
Medieval Kingdom Wars,499660,"['Strategy', 'Action', 'Indie', 'Simulation']",2019-01-03 00:00:00
Redswood VR,499760,"['Early Access', 'Indie', 'Adventure']",2016-08-18 00:00:00
Aaero,499890,"['Action', 'Indie']",2017-04-11 00:00:00
Pulse Shift,499900,['Indie'],2016-08-29 00:00:00
SHINRAI - Broken Beyond Despair,499910,"['Indie', 'Adventure']",2016-08-26 00:00:00
Ascension VR,499940,"['Indie', 'Strategy']",2016-08-01 00:00:00
WyVRn: Dragon Flight VR,500090,"['Action', 'Indie']",2019-12-13 00:00:00
Glider Island,500110,"['Simulation', 'Action', 'Adventure', 'Racing', 'Sports', 'Casual']",2017-04-28 00:00:00
"Gazzel Quest, The Five Magic Stones",500120,"['Action', 'Indie']",2016-07-15 00:00:00
Wildlife VR,500140,"['Indie', 'Casual']",2016-07-16 00:00:00
Urlaubsflug Simulator – Holiday Flight Simulator,500170,"['Casual', 'Simulation']",2017-04-13 00:00:00
Epic Flail,500180,"['Indie', 'Action', 'Adventure', 'RPG', 'Casual']",2016-11-01 00:00:00
Firefight,500190,['Strategy'],2016-07-11 00:00:00
Weather Lord: Legendary Hero Collector's Edition,500220,"['Strategy', 'Casual']",2016-08-04 00:00:00
Ben and Ed - Blood Party,500260,"['Action', 'Indie']",2018-02-13 00:00:00
A Tale of Caos: Overture,500320,"['Indie', 'Adventure']",2016-12-21 00:00:00
QUACK ATTACK 1985: TURBO DX EDITION,500340,"['Action', 'Indie']",2016-12-19 00:00:00
QUACK ATTACK 1985: TURBO DX EDITION,500340,"['Action', 'Indie']",2016-12-19 00:00:00
Final Fleet,500350,"['Action', 'Indie', 'Adventure']",2020-07-24 00:00:00
SoulHunt,500420,"['Early Access', 'Action', 'Indie']",2016-12-23 00:00:00
Take the Cake,500440,"['Action', 'Indie', 'Adventure']",2017-11-28 00:00:00
Mahjong Deluxe 2: Astral Planes,500570,['Casual'],2016-07-20 00:00:00
Kitty Cat: Jigsaw Puzzles,500580,['Casual'],2016-07-18 00:00:00
Puppy Dog: Jigsaw Puzzles,500590,['Casual'],2016-07-19 00:00:00
House of Alice,500920,"['Early Access', 'Indie', 'Strategy', 'Adventure', 'Casual']",2016-07-11 00:00:00
GET THE GEMS,500940,"['Action', 'Indie', 'Casual']",2016-11-11 00:00:00
Super Pixel Racers,501020,"['Action', 'Indie', 'Racing']",2019-01-30 00:00:00
C.S.S. CITADEL VR,501060,"['Action', 'Adventure']",2016-07-15 00:00:00
Fishing: Barents Sea,501080,['Simulation'],2018-02-07 00:00:00
"Design it, Drive it : Speedboats",501090,"['Indie', 'Simulation']",2016-07-26 00:00:00
Mount Wingsuit,501110,"['Action', 'Indie', 'Simulation', 'Sports']",2016-08-25 00:00:00
Reign of Darkness,501210,"['Early Access', 'Indie', 'Strategy', 'Massively Multiplayer', 'Adventure', 'RPG', 'Casual']",2019-11-20 00:00:00
Space Ribbon - Slipstream to the Extreme,501220,"['Indie', 'Simulation', 'Action', 'Racing', 'Sports', 'Casual']",2019-01-04 00:00:00
Robots In The Wild,501270,"['Early Access', 'Indie', 'Strategy']",2017-02-14 00:00:00
What Remains of Edith Finch,501300,"['Indie', 'Adventure']",2017-04-24 00:00:00
Venture Forth,501310,"['RPG', 'Action', 'Indie', 'Adventure']",2017-06-20 00:00:00
The Shrouded Isle,501320,"['Indie', 'Simulation']",2017-08-04 00:00:00
Dimension Hunter VR,501350,"['Action', 'Violent', 'Gore', 'Indie']",2017-09-25 00:00:00
SOS: SPECIAL OPERATIVE STORIES,501410,"['Action', 'Indie', 'Adventure']",2016-12-19 00:00:00
My Own Pet,501420,"['Early Access', 'Indie', 'Casual', 'Simulation']",2016-07-19 00:00:00
Blue Solar: Chaos War,501430,"['Indie', 'Strategy', 'Adventure']",2016-07-21 00:00:00
Stars,501440,"['Indie', 'Casual', 'Simulation']",2016-08-30 00:00:00
Puzzle Cross,501450,"['Early Access', 'Indie', 'Casual', 'Adventure']",2016-07-22 00:00:00
Lost Socks: Naughty Brothers,501480,"['Action', 'Indie']",2016-10-17 00:00:00
SturmFront - The Mutant War: Übel Edition,501530,"['Action', 'Indie']",2017-08-11 00:00:00
Bulletstorm: Full Clip Edition,501590,"['Action', 'Adventure']",2017-04-07 00:00:00
CyberLink ActionDirector 3,501610,"['Video Production', 'Web Publishing', 'Animation & Modeling', 'Design & Illustration', 'Utilities', 'Audio Production']",2017-11-20 00:00:00
